datetime,local,visitante,competicion,temporada_slug,jornada,evento_importante
2024-01-02 20:30:00,val,vil,laliga_ea_sports,laliga_easports_2023,19,True
2024-01-03 20:30:00,gir,atm,laliga_ea_sports,laliga_easports_2023,19,True
2024-01-04 20:30:00,lpa,bar,laliga_ea_sports,laliga_easports_2023,19,False
2024-01-06 15:00:00,lug,atm,copa_del_rey,copa_del_rey_2023,3,False
2024-01-06 17:30:00,fcb,llp,liga_femenina,primera_division_femenina_2023,13,False
2024-01-06 19:00:00,ala,bet,copa_del_rey,copa_del_rey_2023,3,False
2024-01-06 19:30:00,vil,lud,liga_femenina,primera_division_femenina_2023,13,False
2024-01-06 20:30:00,ara,rma,copa_del_rey,copa_del_rey_2023,3,False
2024-01-07 13:00:00,rbb,gra,liga_femenina,primera_division_femenina_2023,13,False
2024-01-07 15:00:00,cas,osa,copa_del_rey,copa_del_rey_2023,3,False
2024-01-07 15:00:00,rfe,sev,copa_del_rey,copa_del_rey_2023,3,False
2024-01-07 15:00:00,vcf,atm,liga_femenina,primera_division_femenina_2023,13,False
2024-01-07 19:00:00,sph,sfc,liga_femenina,primera_division_femenina_2023,13,False
2024-01-07 20:00:00,bar,bar,copa_del_rey,copa_del_rey_2023,3,True
2024-01-07 20:00:00,mga,rso,copa_del_rey,copa_del_rey_2023,3,False
2024-01-07 21:00:00,ten,lpa,copa_del_rey,copa_del_rey_2023,3,False
2024-01-08 15:30:00,usm,vil,copa_del_rey,copa_del_rey_2023,3,False
2024-01-10 19:00:00,rma,atm,supercopa_de_españa,supercopa_de_espana_2023,1,False
2024-01-11 19:00:00,bar,osa,supercopa_de_españa,supercopa_de_espana_2023,1,False
2024-01-12 19:30:00,eib,rac,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-12 20:00:00,sev,ala,laliga_ea_sports,laliga_easports_2023,20,False
2024-01-13 13:00:00,lpa,vil,laliga_ea_sports,laliga_easports_2023,20,False
2024-01-13 13:00:00,alc,mir,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-13 15:00:00,mll,cel,laliga_ea_sports,laliga_easports_2023,20,False
2024-01-13 15:00:00,lev,alb,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-13 15:30:00,rbb,rma,copa_de_la_reina,copa_de_la_reina_2023,4,False
2024-01-13 20:00:00,bet,gra,laliga_ea_sports,laliga_easports_2023,20,False
2024-01-13 20:00:00,bur,vll,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-13 20:00:00,rfe,esp,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-13 20:00:00,ala,atm,copa_de_la_reina,copa_de_la_reina_2023,4,False
2024-01-14 13:00:00,alm,gir,laliga_ea_sports,laliga_easports_2023,20,False
2024-01-14 13:00:00,and,leg,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-14 14:30:00,ov2,cat,copa_de_la_reina,copa_de_la_reina_2023,4,False
2024-01-14 15:00:00,cad,val,laliga_ea_sports,laliga_easports_2023,20,False
2024-01-14 15:00:00,car,vil,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-14 15:00:00,spo,hue,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-14 19:00:00,rma,bar,supercopa_de_españa,supercopa_de_espana_2023,2,False
2024-01-15 19:30:00,eld,zar,laliga_hypermotion,laliga_hypermotion_2023,22,False
2024-01-16 19:00:00,get,sev,copa_del_rey,copa_del_rey_2023,4,False
2024-01-16 20:00:00,ath,ala,copa_del_rey,copa_del_rey_2023,4,False
2024-01-16 21:00:00,ten,mll,copa_del_rey,copa_del_rey_2023,4,False
2024-01-17 19:00:00,val,cel,copa_del_rey,copa_del_rey_2023,4,False
2024-01-17 20:00:00,osa,rso,copa_del_rey,copa_del_rey_2023,4,False
2024-01-17 20:30:00,gir,ray,copa_del_rey,copa_del_rey_2023,4,False
2024-01-18 18:30:00,usm,bar,copa_del_rey,copa_del_rey_2023,4,False
2024-01-18 20:30:00,atm,rma,copa_del_rey,copa_del_rey_2023,4,True
2024-01-19 20:00:00,ala,cad,laliga_ea_sports,laliga_easports_2023,21,False
2024-01-20 13:00:00,ray,lpa,laliga_ea_sports,laliga_easports_2023,21,False
2024-01-20 13:00:00,llp,rso,liga_femenina,primera_division_femenina_2023,14,False
2024-01-20 13:00:00,alb,alc,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-20 15:00:00,vil,mll,laliga_ea_sports,laliga_easports_2023,21,False
2024-01-20 15:00:00,amo,eld,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-20 15:00:00,zar,and,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-20 15:30:00,mad,rbb,liga_femenina,primera_division_femenina_2023,14,False
2024-01-20 20:00:00,cel,rso,laliga_ea_sports,laliga_easports_2023,21,False
2024-01-20 20:00:00,rfe,ovi,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-21 13:00:00,osa,get,laliga_ea_sports,laliga_easports_2023,21,False
2024-01-21 13:00:00,gra,sph,liga_femenina,primera_division_femenina_2023,14,False
2024-01-21 13:00:00,rac,car,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-21 15:00:00,rma,alm,laliga_ea_sports,laliga_easports_2023,21,False
2024-01-21 15:00:00,mir,lev,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-21 15:30:00,eib,vcf,liga_femenina,primera_division_femenina_2023,14,False
2024-01-21 20:00:00,gir,sev,laliga_ea_sports,laliga_easports_2023,21,True
2024-01-21 20:00:00,elc,vll,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-22 19:30:00,leg,bur,laliga_hypermotion,laliga_hypermotion_2023,23,False
2024-01-22 20:00:00,gra,atm,laliga_ea_sports,laliga_easports_2023,21,False
2024-01-23 20:30:00,cel,rso,copa_del_rey,copa_del_rey_2023,5,False
2024-01-24 20:30:00,ath,bar,copa_del_rey,copa_del_rey_2023,5,True
2024-01-25 20:00:00,atm,sev,copa_del_rey,copa_del_rey_2023,5,True
2024-01-26 19:30:00,eib,mir,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-26 20:00:00,alm,ala,laliga_ea_sports,laliga_easports_2023,22,False
2024-01-27 13:00:00,rso,ray,laliga_ea_sports,laliga_easports_2023,22,False
2024-01-27 13:00:00,llp,atm,liga_femenina,primera_division_femenina_2023,15,False
2024-01-27 15:00:00,lpa,rma,laliga_ea_sports,laliga_easports_2023,22,False
2024-01-27 15:00:00,alc,zar,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-27 15:00:00,car,amo,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-27 15:30:00,sph,vil,liga_femenina,primera_division_femenina_2023,15,False
2024-01-27 20:00:00,mll,bet,laliga_ea_sports,laliga_easports_2023,22,False
2024-01-27 20:00:00,lev,ten,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-28 13:00:00,cel,gir,laliga_ea_sports,laliga_easports_2023,22,False
2024-01-28 13:00:00,rbb,fcb,liga_femenina,primera_division_femenina_2023,15,False
2024-01-28 13:00:00,eld,esp,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-28 15:00:00,rso,mad,liga_femenina,primera_division_femenina_2023,15,False
2024-01-28 15:00:00,cad,ath,laliga_ea_sports,laliga_easports_2023,22,False
2024-01-28 15:00:00,and,elc,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-28 15:00:00,vil,hue,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-28 19:30:00,sfc,eib,liga_femenina,primera_division_femenina_2023,15,False
2024-01-28 20:00:00,atm,val,laliga_ea_sports,laliga_easports_2023,22,True
2024-01-28 20:00:00,spo,rfe,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-29 19:30:00,vll,rac,laliga_hypermotion,laliga_hypermotion_2023,24,False
2024-01-29 20:00:00,get,gra,laliga_ea_sports,laliga_easports_2023,22,False
2024-01-31 20:00:00,atm,ray,laliga_ea_sports,laliga_easports_2023,20,False
2024-02-01 20:00:00,get,rma,laliga_ea_sports,laliga_easports_2023,20,False
2024-02-02 19:30:00,elc,bur,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-02 20:00:00,ath,mll,laliga_ea_sports,laliga_easports_2023,23,False
2024-02-03 13:00:00,val,alm,laliga_ea_sports,laliga_easports_2023,23,False
2024-02-03 13:00:00,mad,sfc,liga_femenina,primera_division_femenina_2023,16,False
2024-02-03 13:00:00,alb,car,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-03 15:00:00,gra,lpa,laliga_ea_sports,laliga_easports_2023,23,False
2024-02-03 15:00:00,mir,vil,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-03 15:00:00,hue,alc,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-03 15:30:00,atm,lud,liga_femenina,primera_division_femenina_2023,16,False
2024-02-03 19:30:00,rma,vcf,liga_femenina,primera_division_femenina_2023,16,False
2024-02-03 20:00:00,gir,rso,laliga_ea_sports,laliga_easports_2023,23,True
2024-02-03 20:00:00,ten,and,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-04 13:00:00,vil,cad,laliga_ea_sports,laliga_easports_2023,23,False
2024-02-04 13:00:00,cat,llp,liga_femenina,primera_division_femenina_2023,16,False
2024-02-04 13:00:00,rfe,eib,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-04 15:00:00,osa,cel,laliga_ea_sports,laliga_easports_2023,23,False
2024-02-04 15:00:00,amo,rac,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-04 15:00:00,ovi,eld,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-04 20:00:00,rma,atm,laliga_ea_sports,laliga_easports_2023,23,True
2024-02-05 19:30:00,zar,spo,laliga_hypermotion,laliga_hypermotion_2023,25,False
2024-02-05 20:00:00,ray,sev,laliga_ea_sports,laliga_easports_2023,23,False
2024-02-06 20:00:00,mll,rso,copa_del_rey,copa_del_rey_2023,6,False
2024-02-07 18:30:00,fcb,sfc,copa_de_la_reina,copa_de_la_reina_2023,5,False
2024-02-07 20:30:00,atm,ath,copa_del_rey,copa_del_rey_2023,6,True
2024-02-08 20:00:00,atm,rma,copa_de_la_reina,copa_de_la_reina_2023,5,False
2024-02-09 19:30:00,lev,leg,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-09 20:00:00,cad,bet,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-10 13:00:00,ala,vil,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-10 15:00:00,rso,osa,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-10 15:00:00,amo,elc,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-10 15:00:00,eld,hue,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-10 15:30:00,vcf,vil,liga_femenina,primera_division_femenina_2023,17,False
2024-02-10 20:00:00,lpa,val,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-10 20:00:00,rac,esp,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-11 13:00:00,get,cel,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-11 13:00:00,rbb,rma,liga_femenina,primera_division_femenina_2023,17,False
2024-02-11 13:00:00,vil,ten,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-11 15:00:00,atm,mad,liga_femenina,primera_division_femenina_2023,17,False
2024-02-11 15:00:00,mll,ray,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-11 15:00:00,alc,and,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-11 15:00:00,car,mir,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-11 20:00:00,bar,gra,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-11 20:00:00,bur,rfe,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-12 19:30:00,vll,alb,laliga_hypermotion,laliga_hypermotion_2023,26,False
2024-02-12 20:00:00,alm,ath,laliga_ea_sports,laliga_easports_2023,24,False
2024-02-13 20:00:00,cop,mcfc,uefa_champions_league,champions_league_2023,7,False
2024-02-13 20:00:00,lei,rma,uefa_champions_league,champions_league_2023,7,False
2024-02-14 19:00:00,atm,rma,liga_femenina,primera_division_femenina_2023,14,False
2024-02-14 20:00:00,laz,bay,uefa_champions_league,champions_league_2023,7,False
2024-02-14 20:00:00,psg,rso,uefa_champions_league,champions_league_2023,7,True
2024-02-15 20:00:00,aja,bod,uefa_europa_conference_league,europa_conference_league_2023,7,False
2024-02-15 20:00:00,mha,gnt,uefa_europa_conference_league,europa_conference_league_2023,7,False
2024-02-15 20:00:00,bet,dza,uefa_europa_conference_league,europa_conference_league_2023,7,False
2024-02-15 20:00:00,ser,ldg,uefa_europa_conference_league,europa_conference_league_2023,7,False
2024-02-15 20:00:00,ben,tou,uefa_europa_league,europa_league_2023,7,False
2024-02-15 20:00:00,len,fri,uefa_europa_league,europa_league_2023,7,False
2024-02-15 20:00:00,acm,rnn,uefa_europa_league,europa_league_2023,7,False
2024-02-15 20:00:00,bra,qar,uefa_europa_league,europa_league_2023,7,False
2024-02-16 19:30:00,zar,car,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-16 20:00:00,vil,get,laliga_ea_sports,laliga_easports_2023,25,False
2024-02-17 13:00:00,atm,lpa,laliga_ea_sports,laliga_easports_2023,25,False
2024-02-17 15:00:00,osa,cad,laliga_ea_sports,laliga_easports_2023,25,False
2024-02-17 15:00:00,and,vil,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-17 15:00:00,ovi,bur,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-17 20:00:00,val,sev,laliga_ea_sports,laliga_easports_2023,25,True
2024-02-17 20:00:00,esp,mir,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-18 13:00:00,ray,rma,laliga_ea_sports,laliga_easports_2023,25,False
2024-02-18 13:00:00,alb,rac,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-18 15:00:00,gra,alm,laliga_ea_sports,laliga_easports_2023,25,False
2024-02-18 15:00:00,rfe,lev,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-18 15:00:00,leg,alc,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-18 20:00:00,bet,ala,laliga_ea_sports,laliga_easports_2023,25,False
2024-02-18 20:00:00,elc,eib,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-19 19:30:00,ten,eld,laliga_hypermotion,laliga_hypermotion_2023,27,False
2024-02-19 20:00:00,ath,gir,laliga_ea_sports,laliga_easports_2023,25,True
2024-02-20 20:00:00,int,atm,uefa_champions_league,champions_league_2023,7,True
2024-02-20 20:00:00,psv,bvb,uefa_champions_league,champions_league_2023,7,True
2024-02-21 20:00:00,opo,ars,uefa_champions_league,champions_league_2023,7,True
2024-02-21 20:00:00,nap,bar,uefa_champions_league,champions_league_2023,7,True
2024-02-22 20:00:00,ein,usg,uefa_europa_conference_league,europa_conference_league_2023,8,False
2024-02-22 20:00:00,fcv,ofc,uefa_europa_conference_league,europa_conference_league_2023,8,False
2024-02-22 20:00:00,lgi,mol,uefa_europa_conference_league,europa_conference_league_2023,8,False
2024-02-22 20:00:00,slb,stu,uefa_europa_conference_league,europa_conference_league_2023,8,False
2024-02-22 20:00:00,mar,fcs,uefa_europa_league,europa_league_2023,8,False
2024-02-22 20:00:00,rom,fey,uefa_europa_league,europa_league_2023,8,True
2024-02-22 20:00:00,pra,gal,uefa_europa_league,europa_league_2023,8,False
2024-02-22 20:00:00,scp,ybo,uefa_europa_league,europa_league_2023,8,False
2024-02-23 19:30:00,vll,ovi,laliga_hypermotion,laliga_hypermotion_2023,28,False
2024-02-23 20:00:00,rso,vil,laliga_ea_sports,laliga_easports_2023,26,True
2024-02-24 15:00:00,bar,get,laliga_ea_sports,laliga_easports_2023,26,False
2024-02-24 15:00:00,rac,leg,laliga_hypermotion,laliga_hypermotion_2023,28,False
2024-02-24 20:00:00,alm,atm,laliga_ea_sports,laliga_easports_2023,26,False
2024-02-25 13:00:00,cad,cel,laliga_ea_sports,laliga_easports_2023,26,False
2024-02-25 13:00:00,eld,rfe,laliga_hypermotion,laliga_hypermotion_2023,28,False
2024-02-25 15:00:00,bet,ath,laliga_ea_sports,laliga_easports_2023,26,True
2024-02-25 15:00:00,alc,ten,laliga_hypermotion,laliga_hypermotion_2023,28,False
2024-02-25 15:00:00,bur,spo,laliga_hypermotion,laliga_hypermotion_2023,28,False
2024-02-25 20:00:00,rma,sev,laliga_ea_sports,laliga_easports_2023,26,True
2024-02-25 20:00:00,amo,alb,laliga_hypermotion,laliga_hypermotion_2023,28,False
2024-02-26 19:30:00,mir,hue,laliga_hypermotion,laliga_hypermotion_2023,28,False
2024-02-26 20:00:00,gir,ray,laliga_ea_sports,laliga_easports_2023,26,False
2024-02-27 20:30:00,rso,mll,copa_del_rey,copa_del_rey_2023,7,False
2024-02-29 20:30:00,ath,atm,copa_del_rey,copa_del_rey_2023,7,True
2024-03-01 19:30:00,spo,alb,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-01 20:00:00,cel,alm,laliga_ea_sports,laliga_easports_2023,27,False
2024-03-02 13:00:00,sev,rso,laliga_ea_sports,laliga_easports_2023,27,True
2024-03-02 13:00:00,eld,vil,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-02 15:00:00,ray,cad,laliga_ea_sports,laliga_easports_2023,27,False
2024-03-02 15:00:00,esp,hue,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-02 15:00:00,rfe,rac,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-02 20:00:00,val,rma,laliga_ea_sports,laliga_easports_2023,27,True
2024-03-02 20:00:00,bur,car,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-03 13:00:00,vil,gra,laliga_ea_sports,laliga_easports_2023,27,False
2024-03-03 13:00:00,and,vll,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-03 15:00:00,atm,bet,laliga_ea_sports,laliga_easports_2023,27,True
2024-03-03 15:00:00,ten,mir,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-03 20:00:00,ath,bar,laliga_ea_sports,laliga_easports_2023,27,True
2024-03-03 20:00:00,leg,eib,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-04 19:30:00,elc,alc,laliga_hypermotion,laliga_hypermotion_2023,29,False
2024-03-04 20:00:00,osa,ala,laliga_ea_sports,laliga_easports_2023,27,False
2024-03-05 20:00:00,bay,laz,uefa_champions_league,champions_league_2023,8,False
2024-03-05 20:00:00,rso,psg,uefa_champions_league,champions_league_2023,8,True
2024-03-06 20:00:00,mcfc,cop,uefa_champions_league,champions_league_2023,8,False
2024-03-06 20:00:00,rma,lei,uefa_champions_league,champions_league_2023,8,False
2024-03-07 20:00:00,dza,pao,uefa_europa_conference_league,europa_conference_league_2023,9,False
2024-03-07 20:00:00,mha,fio,uefa_europa_conference_league,europa_conference_league_2023,9,False
2024-03-07 20:00:00,ser,vik,uefa_europa_conference_league,europa_conference_league_2023,9,False
2024-03-07 20:00:00,usg,fen,uefa_europa_conference_league,europa_conference_league_2023,9,False
2024-03-07 20:00:00,ben,ran,uefa_europa_league,europa_league_2023,9,False
2024-03-07 20:00:00,mar,vil,uefa_europa_league,europa_league_2023,9,True
2024-03-07 20:00:00,acm,spg,uefa_europa_league,europa_league_2023,9,False
2024-03-07 20:00:00,fri,whu,uefa_europa_league,europa_league_2023,9,False
2024-03-08 19:30:00,hue,and,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-08 20:00:00,bar,mll,laliga_ea_sports,laliga_easports_2023,28,False
2024-03-09 13:00:00,val,get,laliga_ea_sports,laliga_easports_2023,28,False
2024-03-09 15:00:00,cad,atm,laliga_ea_sports,laliga_easports_2023,28,False
2024-03-09 15:00:00,alb,ovi,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-09 20:00:00,gir,osa,laliga_ea_sports,laliga_easports_2023,28,False
2024-03-09 20:00:00,car,rfe,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-10 13:00:00,ala,ray,laliga_ea_sports,laliga_easports_2023,28,False
2024-03-10 13:00:00,rac,ten,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-10 15:00:00,lpa,ath,laliga_ea_sports,laliga_easports_2023,28,False
2024-03-10 15:00:00,lev,spo,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-10 15:00:00,vil,elc,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-10 20:00:00,bet,vil,laliga_ea_sports,laliga_easports_2023,28,True
2024-03-10 20:00:00,alc,esp,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-11 19:30:00,amo,leg,laliga_hypermotion,laliga_hypermotion_2023,30,False
2024-03-11 20:00:00,alm,sev,laliga_ea_sports,laliga_easports_2023,28,False
2024-03-12 20:00:00,ars,opo,uefa_champions_league,champions_league_2023,8,True
2024-03-12 20:00:00,bar,nap,uefa_champions_league,champions_league_2023,8,True
2024-03-13 20:00:00,atm,int,uefa_champions_league,champions_league_2023,8,True
2024-03-13 20:00:00,bvb,psv,uefa_champions_league,champions_league_2023,8,True
2024-03-14 20:00:00,fcb,ath,copa_de_la_reina,copa_de_la_reina_2023,7,False
2024-03-14 20:00:00,avl,aja,uefa_europa_conference_league,europa_conference_league_2023,10,False
2024-03-14 20:00:00,bkv,mol,uefa_europa_conference_league,europa_conference_league_2023,10,False
2024-03-14 20:00:00,lil,stu,uefa_europa_conference_league,europa_conference_league_2023,10,False
2024-03-14 20:00:00,mbi,ofc,uefa_europa_conference_league,europa_conference_league_2023,10,False
2024-03-14 20:00:00,atl,scp,uefa_europa_league,europa_league_2023,10,False
2024-03-14 20:00:00,lvk,qar,uefa_europa_league,europa_league_2023,10,False
2024-03-14 20:00:00,bha,rom,uefa_europa_league,europa_league_2023,10,False
2024-03-14 20:00:00,liv,pra,uefa_europa_league,europa_league_2023,10,False
2024-03-15 19:30:00,eld,car,laliga_hypermotion,laliga_hypermotion_2023,31,False
2024-03-15 20:00:00,rso,cad,laliga_ea_sports,laliga_easports_2023,29,False
2024-03-16 13:00:00,mll,gra,laliga_ea_sports,laliga_easports_2023,29,False
2024-03-16 13:00:00,bur,lev,laliga_hypermotion,laliga_hypermotion_2023,31,False
2024-03-16 15:00:00,osa,rma,laliga_ea_sports,laliga_easports_2023,29,False
2024-03-16 15:00:00,eib,vil,laliga_hypermotion,laliga_hypermotion_2023,31,False
2024-03-16 20:00:00,ath,ala,laliga_ea_sports,laliga_easports_2023,29,False
2024-03-16 20:00:00,spo,alc,laliga_hypermotion,laliga_hypermotion_2023,31,False
2024-03-17 13:00:00,sev,cel,laliga_ea_sports,laliga_easports_2023,29,False
2024-03-17 13:00:00,leg,mir,laliga_hypermotion,laliga_hypermotion_2023,31,False
2024-03-17 15:00:00,lpa,alm,laliga_ea_sports,laliga_easports_2023,29,False
2024-03-17 15:00:00,vil,val,laliga_ea_sports,laliga_easports_2023,29,True
2024-03-17 15:00:00,rfe,vll,laliga_hypermotion,laliga_hypermotion_2023,31,False
2024-03-17 20:00:00,atm,bar,laliga_ea_sports,laliga_easports_2023,29,True
2024-03-18 19:30:00,and,amo,laliga_hypermotion,laliga_hypermotion_2023,31,False
2024-03-23 15:00:00,alc,ovi,laliga_hypermotion,laliga_hypermotion_2023,32,False
2024-03-23 20:00:00,esp,ten,laliga_hypermotion,laliga_hypermotion_2023,32,False
2024-03-24 13:00:00,amo,spo,laliga_hypermotion,laliga_hypermotion_2023,32,False
2024-03-24 15:00:00,hue,bur,laliga_hypermotion,laliga_hypermotion_2023,32,False
2024-03-24 15:00:00,vll,eib,laliga_hypermotion,laliga_hypermotion_2023,32,False
2024-03-24 20:00:00,rac,eld,laliga_hypermotion,laliga_hypermotion_2023,32,False
2024-03-25 19:30:00,alb,rfe,laliga_hypermotion,laliga_hypermotion_2023,32,False
2024-03-29 19:30:00,bur,esp,laliga_hypermotion,laliga_hypermotion_2023,33,False
2024-03-29 20:00:00,cad,gra,laliga_ea_sports,laliga_easports_2023,30,False
2024-03-30 13:00:00,get,sev,laliga_ea_sports,laliga_easports_2023,30,False
2024-03-30 13:00:00,vll,lev,laliga_hypermotion,laliga_hypermotion_2023,33,False
2024-03-30 15:00:00,alm,osa,laliga_ea_sports,laliga_easports_2023,30,False
2024-03-30 15:00:00,and,mir,laliga_hypermotion,laliga_hypermotion_2023,33,False
2024-03-30 15:00:00,eib,eld,laliga_hypermotion,laliga_hypermotion_2023,33,False
2024-03-30 15:00:00,leg,car,laliga_hypermotion,laliga_hypermotion_2023,33,False
2024-03-30 20:00:00,bar,lpa,laliga_ea_sports,laliga_easports_2023,30,False
2024-03-31 14:00:00,gir,bet,laliga_ea_sports,laliga_easports_2023,30,True
2024-03-31 14:00:00,rfe,elc,laliga_hypermotion,laliga_hypermotion_2023,33,False
2024-03-31 14:00:00,zar,ten,laliga_hypermotion,laliga_hypermotion_2023,33,False
2024-03-31 19:00:00,rma,ath,laliga_ea_sports,laliga_easports_2023,30,True
2024-04-01 19:00:00,vil,atm,laliga_ea_sports,laliga_easports_2023,30,True
2024-04-05 18:30:00,amo,rfe,laliga_hypermotion,laliga_hypermotion_2023,34,False
2024-04-05 18:30:00,elc,ovi,laliga_hypermotion,laliga_hypermotion_2023,34,False
2024-04-06 14:00:00,eld,and,laliga_hypermotion,laliga_hypermotion_2023,34,False
2024-04-06 20:00:00,ath,mll,copa_del_rey,copa_del_rey_2023,8,False
2024-04-07 14:00:00,mir,spo,laliga_hypermotion,laliga_hypermotion_2023,34,False
2024-04-07 14:00:00,vil,bur,laliga_hypermotion,laliga_hypermotion_2023,34,False
2024-04-07 19:00:00,car,vll,laliga_hypermotion,laliga_hypermotion_2023,34,False
2024-04-08 18:30:00,rac,alc,laliga_hypermotion,laliga_hypermotion_2023,34,False
2024-04-09 19:00:00,ars,bay,uefa_champions_league,champions_league_2023,9,True
2024-04-09 19:00:00,rma,mcfc,uefa_champions_league,champions_league_2023,9,True
2024-04-10 19:00:00,atm,bvb,uefa_champions_league,champions_league_2023,9,True
2024-04-10 19:00:00,psg,bar,uefa_champions_league,champions_league_2023,9,True
2024-04-11 19:00:00,bkv,pao,uefa_europa_conference_league,europa_conference_league_2023,11,False
2024-04-11 19:00:00,avl,lil,uefa_europa_conference_league,europa_conference_league_2023,11,False
2024-04-11 19:00:00,lvk,whu,uefa_europa_league,europa_league_2023,11,False
2024-04-11 19:00:00,ben,mar,uefa_europa_league,europa_league_2023,11,True
2024-04-11 19:00:00,liv,atl,uefa_europa_league,europa_league_2023,11,False
2024-04-11 19:00:00,acm,rom,uefa_europa_league,europa_league_2023,11,True
2024-04-12 18:30:00,leg,esp,laliga_hypermotion,laliga_hypermotion_2023,35,False
2024-04-12 19:00:00,bet,cel,laliga_ea_sports,laliga_easports_2023,31,False
2024-04-13 14:00:00,ray,get,laliga_ea_sports,laliga_easports_2023,31,False
2024-04-13 14:00:00,spo,car,laliga_hypermotion,laliga_hypermotion_2023,35,False
2024-04-13 19:00:00,cad,bar,laliga_ea_sports,laliga_easports_2023,31,False
2024-04-13 19:00:00,lev,amo,laliga_hypermotion,laliga_hypermotion_2023,35,False
2024-04-14 14:00:00,gra,ala,laliga_ea_sports,laliga_easports_2023,31,False
2024-04-14 14:00:00,alb,ten,laliga_hypermotion,laliga_hypermotion_2023,35,False
2024-04-14 14:00:00,and,eib,laliga_hypermotion,laliga_hypermotion_2023,35,False
2024-04-14 19:00:00,rso,alm,laliga_ea_sports,laliga_easports_2023,31,False
