datetime,fecha,hora,domicilio,recoger,temp_media,humedad_media,vel_viento,radiacion,dia_semana,dia_mes,semana_mes,quincena,mes,estacion,total_pedidos,tiene_partido,partido_en_curso,partido_en_curso_importante,tiene_partido_importante,partido_importante_30min_antes,partido_importante_30min_despues,partido_importante_60min_antes,partido_importante_60min_despues,partido_importante_90min_antes,partido_importante_90min_despues,competicion_copa_de_la_reina,competicion_copa_del_rey,competicion_laliga_ea_sports,competicion_laliga_hypermotion,competicion_liga_femenina,competicion_supercopa_de_españa,competicion_supercopa_de_europa,competicion_uefa_champions_league,competicion_uefa_euro_2024,competicion_uefa_europa_conference_league,competicion_uefa_europa_league,es_festivo
2024-01-08 21:00:00,2024-01-08,21:00:00,2,3,12.42,21.59,0.564,0.0,0,8,2,1,1,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-08 21:30:00,2024-01-08,21:30:00,0,3,12.09,23.56,0.495,0.0,0,8,2,1,1,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-08 22:00:00,2024-01-08,22:00:00,0,1,11.62,25.33,0.352,0.0,0,8,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-08 22:30:00,2024-01-08,22:30:00,0,0,10.68,28.84,0.166,0.0,0,8,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-08 23:00:00,2024-01-08,23:00:00,0,2,10.41,28.01,0.253,0.0,0,8,2,1,1,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 12:30:00,2024-01-09,12:30:00,0,0,15.56,28.91,0.889,348.3,1,9,2,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 13:00:00,2024-01-09,13:00:00,0,2,15.69,28.68,1.02,421.2,1,9,2,1,1,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 13:30:00,2024-01-09,13:30:00,0,2,15.91,28.86,0.838,344.8,1,9,2,1,1,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 14:00:00,2024-01-09,14:00:00,0,2,15.89,29.98,0.616,282.8,1,9,2,1,1,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 14:30:00,2024-01-09,14:30:00,0,0,15.8,31.16,1.086,230.1,1,9,2,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 15:00:00,2024-01-09,15:00:00,0,1,15.49,35.96,0.98,160.2,1,9,2,1,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 15:30:00,2024-01-09,15:30:00,0,0,14.8,40.7,1.007,133.5,1,9,2,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 18:30:00,2024-01-09,18:30:00,0,0,12.55,57.19,0.339,0.0,1,9,2,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 19:00:00,2024-01-09,19:00:00,0,2,12.26,59.06,0.549,0.0,1,9,2,1,1,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 19:30:00,2024-01-09,19:30:00,0,1,12.39,60.91,0.814,0.0,1,9,2,1,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 20:00:00,2024-01-09,20:00:00,0,2,12.46,62.12,0.591,0.0,1,9,2,1,1,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 20:30:00,2024-01-09,20:30:00,0,2,12.55,61.83,0.938,0.0,1,9,2,1,1,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 21:00:00,2024-01-09,21:00:00,1,4,12.69,61.94,1.365,0.0,1,9,2,1,1,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 21:30:00,2024-01-09,21:30:00,4,3,12.64,62.72,0.879,0.0,1,9,2,1,1,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 22:00:00,2024-01-09,22:00:00,1,2,12.66,62.88,1.096,0.0,1,9,2,1,1,3,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 22:30:00,2024-01-09,22:30:00,0,1,12.69,64.2,0.518,0.0,1,9,2,1,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-09 23:00:00,2024-01-09,23:00:00,0,0,11.68,77.0,0.069,0.0,1,9,2,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 12:30:00,2024-01-10,12:30:00,0,0,13.38,71.3,1.054,209.7,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 13:00:00,2024-01-10,13:00:00,1,0,13.52,71.4,1.101,242.6,2,10,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 13:30:00,2024-01-10,13:30:00,0,0,13.83,73.9,0.838,212.4,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 14:00:00,2024-01-10,14:00:00,1,2,13.9,74.2,1.004,186.5,2,10,2,1,1,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 14:30:00,2024-01-10,14:30:00,0,0,13.99,73.5,0.703,221.1,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 15:00:00,2024-01-10,15:00:00,0,0,14.19,71.6,0.81,213.0,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 15:30:00,2024-01-10,15:30:00,0,0,14.21,72.5,0.749,129.8,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 18:30:00,2024-01-10,18:30:00,0,0,12.18,82.8,0.296,0.0,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 19:00:00,2024-01-10,19:00:00,0,0,11.79,86.0,0.017,0.0,2,10,2,1,1,3,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-01-10 19:30:00,2024-01-10,19:30:00,1,0,11.41,88.4,0.129,0.0,2,10,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 20:00:00,2024-01-10,20:00:00,2,0,11.19,89.3,0.096,0.0,2,10,2,1,1,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 20:30:00,2024-01-10,20:30:00,3,2,11.37,88.4,0.591,0.0,2,10,2,1,1,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 21:00:00,2024-01-10,21:00:00,3,2,11.5,86.0,0.313,0.0,2,10,2,1,1,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 21:30:00,2024-01-10,21:30:00,0,1,11.52,84.9,0.315,0.0,2,10,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 22:00:00,2024-01-10,22:00:00,1,0,11.59,84.1,0.373,0.0,2,10,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 22:30:00,2024-01-10,22:30:00,0,0,11.7,81.7,0.129,0.0,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-10 23:00:00,2024-01-10,23:00:00,0,0,12.22,69.38,0.402,0.0,2,10,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 12:30:00,2024-01-11,12:30:00,0,0,13.31,73.1,1.88,440.0,3,11,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 13:00:00,2024-01-11,13:00:00,0,1,14.05,68.64,1.66,237.4,3,11,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 13:30:00,2024-01-11,13:30:00,1,2,12.68,73.1,1.435,65.86,3,11,2,1,1,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 14:00:00,2024-01-11,14:00:00,0,0,12.67,72.8,1.073,122.2,3,11,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 14:30:00,2024-01-11,14:30:00,1,0,12.71,72.1,1.54,110.0,3,11,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 15:00:00,2024-01-11,15:00:00,0,1,12.18,74.4,1.552,49.83,3,11,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 15:30:00,2024-01-11,15:30:00,1,0,12.11,74.0,1.463,91.8,3,11,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 18:30:00,2024-01-11,18:30:00,0,0,11.34,71.5,0.097,0.0,3,11,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 19:00:00,2024-01-11,19:00:00,0,4,11.19,72.6,0.067,0.0,3,11,2,1,1,3,4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2024-01-11 19:30:00,2024-01-11,19:30:00,1,2,10.9,73.7,0.36,0.0,3,11,2,1,1,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 20:00:00,2024-01-11,20:00:00,2,5,10.56,74.7,0.352,0.0,3,11,2,1,1,3,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 20:30:00,2024-01-11,20:30:00,1,10,9.82,78.0,0.293,0.0,3,11,2,1,1,3,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 21:00:00,2024-01-11,21:00:00,2,5,9.45,78.6,0.106,0.0,3,11,2,1,1,3,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 21:30:00,2024-01-11,21:30:00,2,3,9.23,80.5,0.158,0.0,3,11,2,1,1,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 22:00:00,2024-01-11,22:00:00,1,3,9.34,79.9,0.266,0.0,3,11,2,1,1,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 22:30:00,2024-01-11,22:30:00,0,0,9.75,75.0,0.611,0.0,3,11,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-11 23:00:00,2024-01-11,23:00:00,0,0,10.06,71.5,1.225,0.0,3,11,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 12:30:00,2024-01-12,12:30:00,1,0,12.38,60.04,0.696,288.0,4,12,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 13:00:00,2024-01-12,13:00:00,0,0,12.42,59.73,0.955,294.2,4,12,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 13:30:00,2024-01-12,13:30:00,1,1,12.98,59.71,0.751,261.0,4,12,2,1,1,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 14:00:00,2024-01-12,14:00:00,0,0,12.69,60.56,0.532,348.5,4,12,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 14:30:00,2024-01-12,14:30:00,4,0,13.54,58.34,0.809,385.5,4,12,2,1,1,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 15:00:00,2024-01-12,15:00:00,0,0,13.64,57.32,1.047,368.0,4,12,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 15:30:00,2024-01-12,15:30:00,0,0,13.95,56.81,1.017,343.1,4,12,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 18:30:00,2024-01-12,18:30:00,0,1,10.22,74.5,0.219,0.0,4,12,2,1,1,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 19:00:00,2024-01-12,19:00:00,0,0,9.58,76.5,0.28,0.0,4,12,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 19:30:00,2024-01-12,19:30:00,5,2,9.43,76.8,0.28,0.0,4,12,2,1,1,3,7,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-01-12 20:00:00,2024-01-12,20:00:00,5,1,9.03,77.7,0.258,0.0,4,12,2,1,1,3,6,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-12 20:30:00,2024-01-12,20:30:00,2,3,8.72,79.4,0.224,0.0,4,12,2,1,1,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 21:00:00,2024-01-12,21:00:00,6,2,8.41,80.7,0.197,0.0,4,12,2,1,1,3,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 21:30:00,2024-01-12,21:30:00,4,2,8.28,81.5,0.198,0.0,4,12,2,1,1,3,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 22:00:00,2024-01-12,22:00:00,3,3,8.16,81.8,0.269,0.0,4,12,2,1,1,3,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 22:30:00,2024-01-12,22:30:00,3,3,8.21,82.5,0.203,0.0,4,12,2,1,1,3,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-12 23:00:00,2024-01-12,23:00:00,0,2,8.21,82.6,0.202,0.0,4,12,2,1,1,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-13 12:30:00,2024-01-13,12:30:00,0,0,13.76,63.26,1.197,383.9,5,13,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-13 13:00:00,2024-01-13,13:00:00,0,0,14.28,59.44,1.569,368.8,5,13,2,1,1,3,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-13 13:30:00,2024-01-13,13:30:00,0,0,14.9,54.03,1.647,428.0,5,13,2,1,1,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-13 14:00:00,2024-01-13,14:00:00,3,2,15.38,51.76,1.551,340.7,5,13,2,1,1,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-13 14:30:00,2024-01-13,14:30:00,1,1,15.69,50.37,1.492,372.4,5,13,2,1,1,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-13 15:00:00,2024-01-13,15:00:00,0,0,15.96,48.25,1.433,317.3,5,13,2,1,1,3,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
